route_id,trip_id
24103,6400176
24103,6400171
24103,6400172
24103,6400177
24103,6400173
24103,6400174
24103,6400178
24103,6400175
24103,6400180
24103,6400179
24103,6400181
24104,6367847
24104,6367832
24104,6367848
24104,6367842
24104,6507236
24104,6507237
24104,6507238
24104,6507239
24104,6507240
24104,6507241
24104,6507242
24104,6507243
24104,6507244
24104,6507245
24104,6507246
24104,6507247
24104,6507248
24104,6507249
24104,6507250
24104,6507268
24104,6507269
24104,6507270
24104,6507271
24104,6507272
24104,6367867
24104,6367866
24104,6507251
24104,6507252
24104,6507253
24104,6507254
24104,6507255
24104,6507256
24104,6507257
24104,6507258
24104,6507259
24104,6507260
24104,6367870
24104,6507261
24104,6507262
24104,6507263
24104,6507264
24104,6507265
24104,6507267
24104,6508258
24104,6507273
24104,6507274
24104,6507275
24104,6507276
24105,6367917
24105,6367918
24105,6367919
24105,6367921
24105,6367922
24105,6367923
24105,6507566
24105,6507567
24105,6507568
24105,6507569
24105,6507570
24105,6507571
24105,6507572
24105,6507573
24105,6507574
24105,6507575
24105,6507576
24105,6507577
24105,6507578
24105,6507579
24105,6507594
24105,6367941
24105,6367942
24105,6367943
24105,6367944
24105,6367946
24105,6367947
24105,6367948
24105,6507595
24105,6507596
24105,6507597
24105,6507598
24105,6507599
24105,6507600
24105,6507601
24105,6507602
24105,6507603
24105,6507604
24105,6507605
24105,6507606
24105,6507607
24105,6507608
24106,6368013
24106,6368014
24106,6368015
24106,6368011
24106,6368012
24106,6368016
24106,6368017
24106,6368019
24106,6368020
24106,6368018
24106,6368021
24106,6368022
24106,6368023
24106,6368024
24106,6368025
24106,6368026
24106,6368027
24106,6368028
24106,6368029
24106,6368030
24106,6368031
24106,6368032
24106,6368033
24106,6368035
24106,6368034
24106,6368036
24107,6506531
24107,6506532
24107,6506530
24107,6506529
24107,6506528
24107,6506527
24107,6506526
24107,6506525
24107,6506524
24107,6506523
24107,6506522
24107,6506521
24107,6506520
24107,6506546
24107,6506547
24107,6506545
24107,6506544
24107,6506543
24107,6506542
24107,6506541
24107,6506540
24107,6506539
24107,6506538
24107,6506537
24107,6506536
24107,6506535
24107,6506534
24107,6506533
24108,6368067
24108,6368065
24108,6368066
24108,6368071
24108,6368070
24108,6368068
24108,6368069
24108,6368072
24108,6368073
24108,6368074
24108,6368075
24108,6368076
24108,6368077
24109,6368104
24109,6368105
24109,6368106
24109,6368107
24109,6368108
24109,6368109
24110,6368122
24110,6368123
24110,6368124
24110,6368125
24110,6368126
24110,6368127
24110,6368128
24110,6368129
24111,6368148
24111,6368146
24111,6368147
24111,6368150
24111,6368152
24111,6368149
24111,6368151
24112,6368166
24112,6368167
24112,6368169
24112,6368172
24112,6368168
24112,6368171
24112,6368170
24112,6368173
24112,6368174
24112,6368175
24112,6368176
24113,6368198
24113,6368199
24113,6368200
24113,6368201
24113,6368202
24113,6368203
24114,6368216
24114,6368217
24114,6368218
24114,6368219
24114,6368220
24114,6368221
24115,6368238
24115,6368239
24115,6368234
24115,6368237
24115,6368235
24115,6368236
24115,6368240
24115,6368242
24115,6368241
24116,6368270
24116,6368271
24116,6368269
24116,6368272
24116,6368273
24116,6368274
24117,6368288
24117,6368289
24117,6368290
24117,6368287
24117,6368291
24117,6368292
24117,6368293
24118,6368312
24118,6368313
24118,6368314
24118,6368315
24118,6368317
24118,6368316
24119,6368331
24119,6368332
24119,6368330
24119,6368334
24119,6368335
24119,6368333
24120,6368348
24120,6368349
24120,6368350
24120,6368351
23876,6314265
23876,6314277
23876,6314259
23876,6314280
23876,6314237
23876,6314257
23876,6314256
23876,6314258
23876,6314266
23876,6314270
23876,6314273
23876,6314238
23876,6314245
23876,6314248
23876,6314267
23876,6314244
23876,6314276
23876,6314246
23876,6314274
23876,6314243
23876,6314254
23876,6314271
23876,6314263
23876,6314240
23876,6314279
23876,6314251
23876,6314261
23876,6314253
23876,6314242
23876,6314264
23876,6314241
23876,6314260
23876,6314247
23876,6314278
23876,6314239
23876,6314272
23876,6314268
23876,6314262
23876,6314255
23876,6314269
23876,6314250
23876,6314252
23876,6314275
23876,6314236
23876,6314249
23876,6314281
23876,6314282
23876,6314283
23876,6314284
23876,6314285
23876,6314286
23876,6314287
23876,6314299
23876,6314288
23876,6314303
23876,6314290
23876,6314305
23876,6314293
23876,6314295
23876,6314328
23876,6314317
23876,6314319
23876,6314301
23876,6314320
23876,6314326
23876,6314313
23876,6314330
23876,6314300
23876,6314297
23876,6314316
23876,6314325
23876,6314311
23876,6314327
23876,6314329
23876,6314323
23876,6314294
23876,6314296
23876,6314322
23876,6314315
23876,6314292
23876,6314302
23876,6314298
23876,6314321
23876,6314318
23876,6314324
23876,6314291
23876,6314314
23876,6314289
23876,6314310
23876,6314312
23876,6314306
23876,6314308
23876,6314309
23876,6314304
23876,6314307
23876,6314331
23876,6314332
23876,6314333
23876,6314334
23876,6314335
23876,6314336
23876,6314337
23877,6314810
23877,6314809
23877,6314808
23877,6314807
23877,6314806
23877,6314805
23877,6314804
23877,6314803
23877,6314802
23877,6314801
23877,6314800
23877,6314799
23877,6314798
23877,6314797
23877,6314796
23877,6314795
23877,6314794
23877,6314793
23877,6314792
23877,6314791
23877,6314790
23877,6314789
23877,6314788
23877,6314787
23877,6314786
23877,6314785
23877,6314784
23877,6314783
23877,6314782
23877,6314781
23877,6314780
23877,6314779
23877,6314778
23877,6314777
23877,6314776
23877,6314775
23877,6314774
23877,6314773
23877,6314772
23877,6314811
23877,6314771
23877,6314770
23877,6314769
23877,6314768
23877,6314767
23877,6314766
23877,6314765
23877,6314764
23877,6314763
23877,6314762
23877,6314761
23877,6314760
23877,6314759
23877,6314758
23877,6314757
23877,6314756
23877,6314755
23877,6314754
23877,6314753
23877,6314752
23877,6314751
23877,6314750
23877,6314749
23877,6314748
23877,6314747
23877,6314746
23877,6314745
23877,6314744
23877,6314743
23877,6314742
23877,6314741
23877,6314740
23877,6314739
23877,6314738
23877,6314737
23877,6314736
23877,6314735
23877,6314734
23877,6314733
23877,6314732
23877,6314731
23877,6314730
23877,6314729
23877,6314728
23877,6314727
23877,6314726
23877,6314725
23877,6314724
23877,6314723
23877,6314722
23877,6314721
23877,6314720
23877,6314719
23877,6314718
23877,6314717
23877,6314716
23877,6314715
23877,6314714
23877,6314713
23877,6314712
23877,6314711
23877,6314710
23877,6314709
23877,6314708
23877,6314707
23877,6314706
23877,6314705
23877,6314704
23877,6314703
23877,6314702
23877,6314701
23877,6314700
23877,6314699
23877,6314698
23877,6314697
23877,6314696
23877,6314695
23877,6314927
23877,6314926
23877,6314925
23877,6314924
23877,6314923
23877,6314922
23877,6314921
23877,6314920
23877,6314919
23877,6314918
23877,6314917
23877,6314916
23877,6314915
23877,6314914
23877,6314913
23877,6314912
23877,6314911
23877,6314910
23877,6314909
23877,6314908
23877,6314907
23877,6314906
23877,6314905
23877,6314904
23877,6314903
23877,6314902
23877,6314901
23877,6314900
23877,6314899
23877,6314898
23877,6314897
23877,6314896
23877,6314895
23877,6314894
23877,6314893
23877,6314892
23877,6314891
23877,6314890
23877,6314889
23877,6314928
23877,6314888
23877,6314887
23877,6314886
23877,6314885
23877,6314884
23877,6314883
23877,6314882
23877,6314881
23877,6314880
23877,6314879
23877,6314878
23877,6314877
23877,6314876
23877,6314875
23877,6314874
23877,6314873
23877,6314872
23877,6314871
23877,6314870
23877,6314869
23877,6314868
23877,6314867
23877,6314866
23877,6314865
23877,6314864
23877,6314863
23877,6314862
23877,6314861
23877,6314860
23877,6314859
23877,6314858
23877,6314857
23877,6314856
23877,6314855
23877,6314854
23877,6314853
23877,6314852
23877,6314851
23877,6314850
23877,6314849
23877,6314848
23877,6314847
23877,6314846
23877,6314845
23877,6314844
23877,6314843
23877,6314842
23877,6314841
23877,6314840
23877,6314839
23877,6314838
23877,6314837
23877,6314836
23877,6314835
23877,6314834
23877,6314833
23877,6314832
23877,6314831
23877,6314830
23877,6314829
23877,6314828
23877,6314827
23877,6314826
23877,6314825
23877,6314824
23877,6314823
23877,6314822
23877,6314821
23877,6314820
23877,6314819
23877,6314818
23877,6314817
23877,6314816
23877,6314815
23877,6314814
23877,6314813
23877,6314812
23878,6315284
23878,6315341
23878,6315276
23878,6315336
23878,6315340
23878,6315291
23878,6315292
23878,6315342
23878,6315287
23878,6315288
23878,6315304
23878,6315305
23878,6315306
23878,6315307
23878,6315308
23878,6315321
23878,6315296
23878,6315294
23878,6315327
23878,6315328
23878,6315329
23878,6315278
23878,6315290
23878,6315289
23878,6315312
23878,6315277
23878,6315279
23878,6315280
23878,6315281
23878,6315313
23878,6315318
23878,6315337
23878,6315326
23878,6315332
23878,6315333
23878,6315334
23878,6315309
23878,6315319
23878,6315320
23878,6315298
23878,6315311
23878,6315300
23878,6315314
23878,6315282
23878,6315317
23878,6315286
23878,6315322
23878,6315323
23878,6315324
23878,6315325
23878,6315330
23878,6315331
23878,6315299
23878,6315283
23878,6315301
23878,6315315
23878,6315297
23878,6315302
23878,6315310
23878,6315335
23878,6315295
23878,6315339
23878,6315303
23878,6315338
23878,6315316
23878,6315293
23878,6315285
23878,6315354
23878,6315356
23878,6315353
23878,6315383
23878,6315375
23878,6315369
23878,6315374
23878,6315372
23878,6315404
23878,6315385
23878,6315392
23878,6315401
23878,6315403
23878,6315344
23878,6315378
23878,6315357
23878,6315406
23878,6315402
23878,6315343
23878,6315365
23878,6315366
23878,6315367
23878,6315368
23878,6315370
23878,6315393
23878,6315377
23878,6315389
23878,6315390
23878,6315391
23878,6315400
23878,6315371
23878,6315376
23878,6315397
23878,6315396
23878,6315382
23878,6315361
23878,6315380
23878,6315352
23878,6315360
23878,6315386
23878,6315387
23878,6315373
23878,6315379
23878,6315346
23878,6315347
23878,6315348
23878,6315349
23878,6315350
23878,6315351
23878,6315398
23878,6315405
23878,6315345
23878,6315384
23878,6315399
23878,6315355
23878,6315364
23878,6315362
23878,6315363
23878,6315358
23878,6315359
23878,6315388
23878,6315381
23878,6315394
23878,6315395
23879,6315956
23879,6315974
23879,6315975
23879,6316015
23879,6316046
23879,6315999
23879,6315977
23879,6315979
23879,6315934
23879,6316002
23879,6315980
23879,6315958
23879,6315982
23879,6315984
23879,6315985
23879,6316026
23879,6315986
23879,6315988
23879,6315941
23879,6315944
23879,6316041
23879,6315971
23879,6316027
23879,6315943
23879,6316006
23879,6316017
23879,6316028
23879,6316043
23879,6316044
23879,6315966
23879,6316029
23879,6315937
23879,6315953
23879,6315954
23879,6315935
23879,6315936
23879,6315931
23879,6316021
23879,6315973
23879,6316030
23879,6315972
23879,6315939
23879,6316034
23879,6316018
23879,6316020
23879,6315945
23879,6316007
23879,6316013
23879,6316001
23879,6316037
23879,6315983
23879,6316031
23879,6315961
23879,6315952
23879,6315994
23879,6315995
23879,6315996
23879,6315997
23879,6316003
23879,6316004
23879,6316005
23879,6315933
23879,6315948
23879,6315949
23879,6316035
23879,6315965
23879,6315951
23879,6316032
23879,6315976
23879,6315967
23879,6315929
23879,6316042
23879,6316019
23879,6315968
23879,6315950
23879,6316025
23879,6316040
23879,6316008
23879,6315959
23879,6316010
23879,6315993
23879,6316016
23879,6315940
23879,6316039
23879,6316023
23879,6316024
23879,6316009
23879,6316011
23879,6316012
23879,6315938
23879,6315932
23879,6315962
23879,6315981
23879,6315990
23879,6315964
23879,6315963
23879,6315955
23879,6315978
23879,6315957
23879,6316036
23879,6316033
23879,6315930
23879,6315989
23879,6316038
23879,6316014
23879,6315998
23879,6315960
23879,6315970
23879,6316022
23879,6315946
23879,6315991
23879,6315969
23879,6315942
23879,6316045
23879,6315947
23879,6315992
23879,6316000
23879,6315987
23879,6316048
23879,6316111
23879,6316147
23879,6316160
23879,6316073
23879,6316074
23879,6316169
23879,6316164
23879,6316109
23879,6316126
23879,6316161
23879,6316054
23879,6316148
23879,6316162
23879,6316127
23879,6316110
23879,6316163
23879,6316116
23879,6316052
23879,6316117
23879,6316050
23879,6316119
23879,6316167
23879,6316168
23879,6316113
23879,6316143
23879,6316062
23879,6316047
23879,6316120
23879,6316093
23879,6316094
23879,6316056
23879,6316121
23879,6316118
23879,6316128
23879,6316096
23879,6316076
23879,6316122
23879,6316138
23879,6316090
23879,6316107
23879,6316103
23879,6316144
23879,6316068
23879,6316112
23879,6316060
23879,6316123
23879,6316059
23879,6316091
23879,6316132
23879,6316145
23879,6316088
23879,6316136
23879,6316106
23879,6316152
23879,6316166
23879,6316129
23879,6316137
23879,6316124
23879,6316099
23879,6316058
23879,6316067
23879,6316070
23879,6316170
23879,6316165
23879,6316130
23879,6316104
23879,6316071
23879,6316072
23879,6316061
23879,6316156
23879,6316102
23879,6316131
23879,6316075
23879,6316079
23879,6316125
23879,6316080
23879,6316081
23879,6316082
23879,6316083
23879,6316155
23879,6316087
23879,6316086
23879,6316150
23879,6316084
23879,6316134
23879,6316063
23879,6316069
23879,6316066
23879,6316142
23879,6316095
23879,6316157
23879,6316115
23879,6316140
23879,6316141
23879,6316089
23879,6316108
23879,6316100
23879,6316101
23879,6316139
23879,6316049
23879,6316092
23879,6316055
23879,6316057
23879,6316133
23879,6316151
23879,6316153
23879,6316064
23879,6316154
23879,6316051
23879,6316097
23879,6316098
23879,6316085
23879,6316053
23879,6316159
23879,6316065
23879,6316149
23879,6316078
23879,6316135
23879,6316146
23879,6316105
23879,6316114
23879,6316158
23879,6316077
23880,6316956
23880,6316918
23880,6316955
23880,6316908
23880,6316942
23880,6316970
23880,6316971
23880,6316972
23880,6316973
23880,6316974
23880,6316975
23880,6316872
23880,6316898
23880,6316886
23880,6316879
23880,6316910
23880,6316984
23880,6316911
23880,6316896
23880,6316897
23880,6316899
23880,6316912
23880,6316900
23880,6316944
23880,6316933
23880,6316913
23880,6316934
23880,6316875
23880,6316922
23880,6316914
23880,6316945
23880,6316884
23880,6316923
23880,6316906
23880,6316947
23880,6316876
23880,6316928
23880,6316979
23880,6316980
23880,6316981
23880,6316982
23880,6316978
23880,6316889
23880,6316888
23880,6316909
23880,6316915
23880,6316902
23880,6316903
23880,6316904
23880,6316905
23880,6316930
23880,6316950
23880,6316985
23880,6316881
23880,6316882
23880,6316883
23880,6316890
23880,6316924
23880,6316957
23880,6316892
23880,6316916
23880,6316931
23880,6316932
23880,6316977
23880,6316943
23880,6316953
23880,6316954
23880,6316880
23880,6316917
23880,6316938
23880,6316939
23880,6316940
23880,6316941
23880,6316969
23880,6316948
23880,6316967
23880,6316907
23880,6316968
23880,6316961
23880,6316929
23880,6316949
23880,6316921
23880,6316976
23880,6316868
23880,6316869
23880,6316870
23880,6316871
23880,6316878
23880,6316873
23880,6316887
23880,6316885
23880,6316936
23880,6316937
23880,6316951
23880,6316877
23880,6316926
23880,6316927
23880,6316891
23880,6316952
23880,6316920
23880,6316935
23880,6316986
23880,6316874
23880,6316987
23880,6316919
23880,6316946
23880,6316893
23880,6316894
23880,6316983
23880,6316959
23880,6316960
23880,6316962
23880,6316963
23880,6316964
23880,6316965
23880,6316966
23880,6316901
23880,6316958
23880,6316895
23880,6316925
23880,6317073
23880,6317113
23880,6317046
23880,6317077
23880,6317111
23880,6317114
23880,6317112
23880,6317060
23880,6317002
23880,6317024
23880,6317053
23880,6317027
23880,6317107
23880,6317083
23880,6317051
23880,6317095
23880,6317090
23880,6316995
23880,6317108
23880,6317044
23880,6317055
23880,6317045
23880,6317099
23880,6317031
23880,6317100
23880,6317065
23880,6317066
23880,6317074
23880,6317101
23880,6317094
23880,6317016
23880,6317017
23880,6317103
23880,6317014
23880,6317003
23880,6317050
23880,6317097
23880,6317102
23880,6317086
23880,6317004
23880,6317035
23880,6317036
23880,6317037
23880,6317104
23880,6317056
23880,6317022
23880,6317021
23880,6317062
23880,6317041
23880,6317032
23880,6317033
23880,6317034
23880,6317015
23880,6317105
23880,6317047
23880,6317048
23880,6317049
23880,6317026
23880,6317018
23880,6317038
23880,6317081
23880,6317023
23880,6317070
23880,6316988
23880,6317089
23880,6317109
23880,6317010
23880,6317019
23880,6317106
23880,6317020
23880,6317061
23880,6317040
23880,6316997
23880,6317013
23880,6317087
23880,6317078
23880,6317054
23880,6317064
23880,6316999
23880,6317000
23880,6317071
23880,6317072
23880,6317042
23880,6317075
23880,6316996
23880,6317085
23880,6317082
23880,6317091
23880,6317092
23880,6317067
23880,6317079
23880,6317096
23880,6317063
23880,6316990
23880,6316991
23880,6316992
23880,6316993
23880,6316994
23880,6317012
23880,6316998
23880,6317028
23880,6317029
23880,6317030
23880,6317001
23880,6317093
23880,6317059
23880,6317068
23880,6317069
23880,6317110
23880,6317080
23880,6317043
23880,6317039
23880,6317084
23880,6317052
23880,6317025
23880,6316989
23880,6317005
23880,6317006
23880,6317007
23880,6317008
23880,6317098
23880,6317011
23880,6317009
23880,6317088
23880,6317057
23880,6317058
23880,6317076
23881,6317740
23881,6317696
23881,6317701
23881,6317719
23881,6317720
23881,6317687
23881,6317691
23881,6317692
23881,6317688
23881,6317698
23881,6317721
23881,6317686
23881,6317734
23881,6317735
23881,6317723
23881,6317678
23881,6317724
23881,6317676
23881,6317700
23881,6317693
23881,6317712
23881,6317702
23881,6317705
23881,6317706
23881,6317707
23881,6317726
23881,6317725
23881,6317677
23881,6317722
23881,6317697
23881,6317736
23881,6317689
23881,6317716
23881,6317737
23881,6317682
23881,6317694
23881,6317695
23881,6317690
23881,6317718
23881,6317717
23881,6317685
23881,6317703
23881,6317727
23881,6317729
23881,6317728
23881,6317731
23881,6317732
23881,6317739
23881,6317680
23881,6317681
23881,6317715
23881,6317738
23881,6317683
23881,6317684
23881,6317730
23881,6317711
23881,6317709
23881,6317710
23881,6317713
23881,6317714
23881,6317704
23881,6317733
23881,6317699
23881,6317674
23881,6317675
23881,6317708
23881,6317679
23881,6317751
23881,6317806
23881,6317775
23881,6317795
23881,6317770
23881,6317771
23881,6317772
23881,6317749
23881,6317759
23881,6317760
23881,6317774
23881,6317773
23881,6317753
23881,6317810
23881,6317802
23881,6317796
23881,6317785
23881,6317789
23881,6317779
23881,6317747
23881,6317776
23881,6317777
23881,6317778
23881,6317761
23881,6317763
23881,6317754
23881,6317768
23881,6317798
23881,6317787
23881,6317800
23881,6317755
23881,6317756
23881,6317757
23881,6317767
23881,6317790
23881,6317788
23881,6317801
23881,6317781
23881,6317741
23881,6317742
23881,6317791
23881,6317809
23881,6317764
23881,6317765
23881,6317766
23881,6317752
23881,6317799
23881,6317748
23881,6317746
23881,6317758
23881,6317769
23881,6317780
23881,6317743
23881,6317744
23881,6317745
23881,6317797
23881,6317782
23881,6317783
23881,6317784
23881,6317794
23881,6317808
23881,6317762
23881,6317750
23881,6317805
23881,6317792
23881,6317793
23881,6317786
23881,6317807
23881,6317803
23881,6317804
23882,6318427
23882,6318428
23882,6318429
23882,6318325
23882,6318430
23882,6318349
23882,6318329
23882,6318337
23882,6318431
23882,6318335
23882,6318434
23882,6318336
23882,6318350
23882,6318432
23882,6318334
23882,6318333
23882,6318340
23882,6318433
23882,6318332
23882,6318331
23882,6318330
23882,6318351
23882,6318435
23882,6318341
23882,6318361
23882,6318362
23882,6318363
23882,6318364
23882,6318365
23882,6318366
23882,6318367
23882,6318368
23882,6405497
23882,6318369
23882,6318370
23882,6318371
23882,6318372
23882,6318373
23882,6318374
23882,6318375
23882,6318376
23882,6318377
23882,6318378
23882,6318379
23882,6318380
23882,6318381
23882,6318382
23882,6318383
23882,6405498
23882,6318384
23882,6318385
23882,6318386
23882,6318387
23882,6318388
23882,6318389
23882,6318390
23882,6318391
23882,6318392
23882,6318393
23882,6318394
23882,6318395
23882,6318396
23882,6318397
23882,6318398
23882,6318399
23882,6318400
23882,6318401
23882,6318402
23882,6318403
23882,6318404
23882,6318405
23882,6318406
23882,6318407
23882,6318408
23882,6318409
23882,6318410
23882,6318411
23882,6318412
23882,6318413
23882,6318414
23882,6318415
23882,6318416
23882,6318417
23882,6318418
23882,6318419
23882,6318420
23882,6318421
23882,6318422
23882,6318423
23882,6318424
23882,6318425
23882,6318426
23882,6318345
23882,6318324
23882,6318342
23882,6318359
23882,6318326
23882,6318328
23882,6318352
23882,6318357
23882,6318327
23882,6318355
23882,6318347
23882,6318339
23882,6318344
23882,6318343
23882,6318338
23882,6318354
23882,6318353
23882,6318358
23882,6318346
23882,6318360
23882,6318356
23882,6318348
23882,6318443
23882,6318473
23882,6318474
23882,6318475
23882,6318447
23882,6318470
23882,6318440
23882,6318463
23882,6318460
23882,6318467
23882,6318450
23882,6318441
23882,6318439
23882,6318437
23882,6318444
23882,6318471
23882,6318472
23882,6318484
23882,6318485
23882,6318486
23882,6318487
23882,6318488
23882,6318489
23882,6318490
23882,6318491
23882,6318492
23882,6318493
23882,6318494
23882,6318495
23882,6318496
23882,6318497
23882,6318498
23882,6318548
23882,6318499
23882,6318500
23882,6318501
23882,6318502
23882,6318503
23882,6318504
23882,6318505
23882,6318506
23882,6318507
23882,6318508
23882,6318509
23882,6318510
23882,6318511
23882,6318512
23882,6318513
23882,6318514
23882,6318515
23882,6318516
23882,6318517
23882,6318518
23882,6318519
23882,6318520
23882,6318521
23882,6318522
23882,6318523
23882,6318524
23882,6318525
23882,6318526
23882,6318527
23882,6318528
23882,6318529
23882,6318530
23882,6318531
23882,6318532
23882,6318535
23882,6318533
23882,6318534
23882,6318536
23882,6318537
23882,6318538
23882,6318539
23882,6318540
23882,6318541
23882,6318542
23882,6318543
23882,6318544
23882,6405496
23882,6318545
23882,6318546
23882,6318547
23882,6318449
23882,6318466
23882,6318452
23882,6318549
23882,6318445
23882,6318451
23882,6318464
23882,6318469
23882,6318465
23882,6318481
23882,6318480
23882,6318453
23882,6318479
23882,6318448
23882,6318468
23882,6318478
23882,6318462
23882,6318454
23882,6318477
23882,6318438
23882,6318483
23882,6318446
23882,6318442
23882,6318456
23882,6318461
23882,6318455
23882,6318476
23882,6318482
23882,6318457
23882,6318458
23882,6318459
23883,6319224
23883,6319162
23883,6319260
23883,6319216
23883,6319163
23883,6319221
23883,6319233
23883,6319180
23883,6319197
23883,6319259
23883,6319206
23883,6319164
23883,6319142
23883,6319185
23883,6319147
23883,6319205
23883,6319220
23883,6319207
23883,6319227
23883,6319151
23883,6319253
23883,6319270
23883,6319275
23883,6319176
23883,6319181
23883,6319209
23883,6319265
23883,6319274
23883,6319250
23883,6319200
23883,6319226
23883,6319257
23883,6319243
23883,6319204
23883,6319228
23883,6319186
23883,6319144
23883,6319211
23883,6319210
23883,6319230
23883,6319153
23883,6319237
23883,6319188
23883,6319166
23883,6319168
23883,6319183
23883,6319199
23883,6319167
23883,6319229
23883,6319201
23883,6319173
23883,6319172
23883,6319154
23883,6319184
23883,6319217
23883,6319241
23883,6319189
23883,6319222
23883,6319223
23883,6319239
23883,6319252
23883,6319191
23883,6319150
23883,6319202
23883,6319174
23883,6319193
23883,6319236
23883,6319240
23883,6319218
23883,6319146
23883,6319246
23883,6319261
23883,6319160
23883,6319249
23883,6319242
23883,6319159
23883,6319212
23883,6319203
23883,6319175
23883,6319251
23883,6319195
23883,6319271
23883,6319198
23883,6319141
23883,6319190
23883,6319262
23883,6319232
23883,6319268
23883,6319152
23883,6319178
23883,6319234
23883,6319156
23883,6319235
23883,6319196
23883,6319272
23883,6319248
23883,6319213
23883,6319161
23883,6319263
23883,6319225
23883,6319269
23883,6319179
23883,6319254
23883,6319170
23883,6319177
23883,6319273
23883,6319264
23883,6319238
23883,6319266
23883,6319247
23883,6319182
23883,6319255
23883,6319171
23883,6319148
23883,6319155
23883,6319149
23883,6319143
23883,6319194
23883,6319231
23883,6319145
23883,6319219
23883,6319256
23883,6319192
23883,6319169
23883,6319187
23883,6319267
23883,6319158
23883,6319165
23883,6319208
23883,6319214
23883,6319157
23883,6319244
23883,6319258
23883,6319215
23883,6319245
23883,6319372
23883,6319373
23883,6319401
23883,6319286
23883,6319317
23883,6319353
23883,6319385
23883,6319346
23883,6319347
23883,6319287
23883,6319332
23883,6319318
23883,6319370
23883,6319305
23883,6319298
23883,6319293
23883,6319340
23883,6319285
23883,6319289
23883,6319310
23883,6319407
23883,6319306
23883,6319393
23883,6319278
23883,6319341
23883,6319351
23883,6319334
23883,6319404
23883,6319290
23883,6319333
23883,6319319
23883,6319294
23883,6319408
23883,6319299
23883,6319388
23883,6319374
23883,6319337
23883,6319314
23883,6319392
23883,6319387
23883,6319292
23883,6319383
23883,6319291
23883,6319380
23883,6319327
23883,6319389
23883,6319326
23883,6319322
23883,6319279
23883,6319368
23883,6319282
23883,6319402
23883,6319399
23883,6319355
23883,6319397
23883,6319342
23883,6319352
23883,6319381
23883,6319390
23883,6319400
23883,6319395
23883,6319324
23883,6319280
23883,6319369
23883,6319295
23883,6319316
23883,6319300
23883,6319365
23883,6319350
23883,6319336
23883,6319382
23883,6319307
23883,6319328
23883,6319288
23883,6319398
23883,6319386
23883,6319281
23883,6319364
23883,6319296
23883,6319375
23883,6319301
23883,6319356
23883,6319344
23883,6319396
23883,6319377
23883,6319329
23883,6319308
23883,6319357
23883,6319371
23883,6319277
23883,6319284
23883,6319338
23883,6319297
23883,6319302
23883,6319358
23883,6319321
23883,6319367
23883,6319303
23883,6319362
23883,6319343
23883,6319309
23883,6319325
23883,6319311
23883,6319403
23883,6319376
23883,6319345
23883,6319354
23883,6319359
23883,6319320
23883,6319339
23883,6319331
23883,6319330
23883,6319312
23883,6319348
23883,6319363
23883,6319379
23883,6319391
23883,6319360
23883,6319349
23883,6319405
23883,6319323
23883,6319313
23883,6319361
23883,6319283
23883,6319378
23883,6319409
23883,6319406
23883,6319304
23883,6319394
23883,6319335
23883,6319366
23883,6319410
23883,6319384
23883,6319315
23883,6319276
23884,6319994
23884,6319966
23884,6319992
23884,6320000
23884,6319975
23884,6319977
23884,6319996
23884,6319979
23884,6319980
23884,6319982
23884,6319990
23884,6319997
23884,6319988
23884,6319976
23884,6320008
23884,6320009
23884,6320010
23884,6320011
23884,6320001
23884,6320012
23884,6320002
23884,6320013
23884,6320014
23884,6320003
23884,6320015
23884,6320004
23884,6320016
23884,6320005
23884,6320017
23884,6320018
23884,6320006
23884,6320019
23884,6320020
23884,6320021
23884,6320007
23884,6320022
23884,6320023
23884,6320024
23884,6320025
23884,6320026
23884,6320027
23884,6320028
23884,6320029
23884,6320030
23884,6320031
23884,6320032
23884,6320033
23884,6320034
23884,6320035
23884,6320036
23884,6320037
23884,6320038
23884,6320039
23884,6320040
23884,6320041
23884,6320042
23884,6320043
23884,6320044
23884,6320045
23884,6320046
23884,6319995
23884,6319983
23884,6319978
23884,6319970
23884,6319998
23884,6319984
23884,6319985
23884,6319987
23884,6319964
23884,6319999
23884,6319971
23884,6319973
23884,6319974
23884,6319989
23884,6319991
23884,6319967
23884,6319986
23884,6319981
23884,6319969
23884,6319965
23884,6319968
23884,6319972
23884,6319993
23884,6320081
23884,6320077
23884,6320050
23884,6320072
23884,6320062
23884,6320059
23884,6320066
23884,6320075
23884,6320082
23884,6320051
23884,6320056
23884,6320048
23884,6320055
23884,6320083
23884,6320084
23884,6320085
23884,6320086
23884,6320087
23884,6320088
23884,6320089
23884,6320090
23884,6320091
23884,6320092
23884,6320093
23884,6320094
23884,6320095
23884,6320096
23884,6320097
23884,6320098
23884,6320099
23884,6320100
23884,6320101
23884,6320102
23884,6320103
23884,6320104
23884,6320105
23884,6320106
23884,6320107
23884,6320108
23884,6320109
23884,6320110
23884,6320111
23884,6320112
23884,6320113
23884,6320114
23884,6320115
23884,6320116
23884,6320117
23884,6320118
23884,6320119
23884,6320120
23884,6320121
23884,6320058
23884,6320069
23884,6320080
23884,6320073
23884,6320057
23884,6320078
23884,6320079
23884,6320070
23884,6320064
23884,6320054
23884,6320053
23884,6320063
23884,6320068
23884,6320060
23884,6320074
23884,6320049
23884,6320052
23884,6320071
23884,6320067
23884,6320065
23884,6320047
23884,6320061
